ID,area_name,item_name,year,period,periodName,latest,value,footnotes
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2022,M09,September,470.106,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2022,M07,July,465.028,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2022,M05,May,461.679,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2022,M03,March,459.118,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2022,M01,January,458.708,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2021,M11,November,448.108,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2021,M09,September,445.498,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2021,M07,July,448.205,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2021,M05,May,436.170,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2021,M03,March,437.976,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2021,M01,January,440.026,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2020,M11,November,438.491,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2020,M09,September,434.878,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2020,M07,July,424.896,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2020,M05,May,409.320,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2020,M03,March,406.323,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2020,M01,January,410.600,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2019,M11,November,406.881,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2019,M09,September,399.837,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2019,M07,July,395.567,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2019,M05,May,392.300,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2019,M03,March,392.155,[{}]
CUURS35DSAM,"Tampa-St. Petersburg-Clearwater, FL",Medical care,2019,M01,January,389.979,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2022,M11,November,261.491,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2022,M09,September,263.098,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2022,M07,July,265.879,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2022,M05,May,265.103,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2022,M03,March,260.887,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2022,M01,January,247.603,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2021,M11,November,242.722,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2021,M09,September,237.434,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2021,M07,July,236.529,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2021,M05,May,233.389,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2021,M03,March,231.207,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2021,M01,January,224.336,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2020,M11,November,220.310,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2020,M09,September,221.291,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2020,M07,July,219.710,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2020,M05,May,217.556,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2020,M03,March,218.313,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2020,M01,January,218.716,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2019,M11,November,216.844,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2019,M09,September,220.012,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2019,M07,July,221.573,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2019,M05,May,223.087,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2019,M03,March,219.798,[{}]
CUURS35DSAN,"Tampa-St. Petersburg-Clearwater, FL",Nondurables,2019,M01,January,213.537,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2022,M11,November,133.124,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2022,M09,September,128.584,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2022,M07,July,130.475,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2022,M05,May,132.046,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2022,M03,March,129.298,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2022,M01,January,128.945,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2021,M11,November,130.229,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2021,M09,September,124.671,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2021,M07,July,124.776,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2021,M05,May,125.061,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2021,M03,March,123.923,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2021,M01,January,123.122,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2020,M11,November,122.744,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2020,M09,September,127.247,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2020,M07,July,125.154,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2020,M05,May,125.310,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2020,M03,March,124.361,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2020,M01,January,125.733,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2019,M11,November,123.280,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2019,M09,September,121.785,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2019,M07,July,121.799,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2019,M05,May,122.553,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2019,M03,March,124.021,[{}]
CUURS35DSAR,"Tampa-St. Petersburg-Clearwater, FL",Recreation,2019,M01,January,122.399,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2022,M11,November,344.235,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2022,M09,September,337.587,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2022,M07,July,334.699,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2022,M05,May,328.355,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2022,M03,March,321.410,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2022,M01,January,317.069,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2021,M11,November,309.659,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2021,M09,September,304.558,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2021,M07,July,302.129,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2021,M05,May,298.424,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2021,M03,March,295.773,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2021,M01,January,292.660,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2020,M11,November,291.163,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2020,M09,September,290.888,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2020,M07,July,286.189,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2020,M05,May,282.134,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2020,M03,March,283.218,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2020,M01,January,281.896,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2019,M11,November,280.963,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2019,M09,September,278.126,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2019,M07,July,277.352,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2019,M05,May,275.681,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2019,M03,March,272.305,[{}]
CUURS35DSAS,"Tampa-St. Petersburg-Clearwater, FL",Services,2019,M01,January,270.952,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2022,M11,November,257.109,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2022,M09,September,254.951,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2022,M07,July,267.566,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2022,M05,May,270.838,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2022,M03,March,260.115,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2022,M01,January,245.057,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2021,M11,November,238.469,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2021,M09,September,228.836,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2021,M07,July,225.236,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2021,M05,May,220.895,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2021,M03,March,215.381,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2021,M01,January,202.378,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2020,M11,November,198.284,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2020,M09,September,197.744,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2020,M07,July,188.984,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2020,M05,May,187.336,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2020,M03,March,200.871,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2020,M01,January,202.859,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2019,M11,November,201.157,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2019,M09,September,200.453,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2019,M07,July,203.388,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2019,M05,May,206.608,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2019,M03,March,202.923,[{}]
CUURS35DSAT,"Tampa-St. Petersburg-Clearwater, FL",Transportation,2019,M01,January,187.781,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2022,M12,December,125.046,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2022,M10,October,132.784,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2022,M08,August,128.192,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2022,M06,June,126.871,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2022,M04,April,122.238,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2022,M02,February,129.711,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2021,M12,December,124.046,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2021,M10,October,128.220,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2021,M08,August,124.180,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2021,M06,June,126.085,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2021,M04,April,125.921,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2021,M02,February,124.580,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2020,M12,December,121.090,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2020,M10,October,111.620,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2020,M08,August,118.075,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2020,M06,June,121.157,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2020,M04,April,121.279,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2020,M02,February,134.724,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2019,M12,December,123.463,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2019,M10,October,122.678,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2019,M08,August,124.256,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2019,M06,June,118.413,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2019,M04,April,122.489,[{}]
CUURS35ESAA,"Baltimore-Columbia-Towson, MD",Apparel,2019,M02,February,131.439,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2022,M12,December,226.899,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2022,M10,October,230.515,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2022,M08,August,229.672,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2022,M06,June,233.452,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2022,M04,April,223.430,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2022,M02,February,220.244,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2021,M12,December,216.312,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2021,M10,October,207.615,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2021,M08,August,199.588,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2021,M06,June,198.503,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2021,M04,April,194.569,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2021,M02,February,187.151,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2020,M12,December,185.994,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2020,M10,October,184.435,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2020,M08,August,183.442,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2020,M06,June,182.352,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2020,M04,April,182.639,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2020,M02,February,184.087,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2019,M12,December,183.136,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2019,M10,October,181.315,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2019,M08,August,183.272,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2019,M06,June,182.526,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2019,M04,April,186.046,[{}]
CUURS35ESAC,"Baltimore-Columbia-Towson, MD",Commodities,2019,M02,February,182.263,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2022,M12,December,135.997,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2022,M10,October,136.141,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2022,M08,August,137.057,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2022,M06,June,134.693,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2022,M04,April,132.367,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2022,M02,February,133.603,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2021,M12,December,132.931,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2021,M10,October,124.413,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2021,M08,August,114.399,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2021,M06,June,114.798,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2021,M04,April,110.292,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2021,M02,February,102.798,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2020,M12,December,104.565,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2020,M10,October,102.177,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2020,M08,August,101.759,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2020,M06,June,100.302,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2020,M04,April,102.212,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2020,M02,February,101.402,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2019,M12,December,101.680,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2019,M10,October,98.916,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2019,M08,August,100.559,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2019,M06,June,100.273,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2019,M04,April,102.960,[{}]
CUURS35ESAD,"Baltimore-Columbia-Towson, MD",Durables,2019,M02,February,102.643,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2022,M12,December,160.254,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2022,M10,October,160.247,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2022,M08,August,159.823,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2022,M06,June,160.151,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2022,M04,April,159.343,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2022,M02,February,158.998,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2021,M12,December,160.542,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2021,M10,October,159.560,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2021,M08,August,158.999,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2021,M06,June,155.472,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2021,M04,April,158.015,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2021,M02,February,154.626,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2020,M12,December,154.875,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2020,M10,October,154.284,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2020,M08,August,152.751,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2020,M06,June,152.140,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2020,M04,April,153.021,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2020,M02,February,152.048,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2019,M12,December,150.852,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2019,M10,October,149.558,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2019,M08,August,149.157,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2019,M06,June,146.497,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2019,M04,April,145.760,[{}]
CUURS35ESAE,"Baltimore-Columbia-Towson, MD",Education and communication,2019,M02,February,147.269,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2022,M12,December,321.426,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2022,M10,October,319.370,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2022,M08,August,312.501,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2022,M06,June,310.322,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2022,M04,April,304.719,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2022,M02,February,301.349,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2021,M12,December,295.121,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2021,M10,October,283.694,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2021,M08,August,282.159,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2021,M06,June,277.793,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2021,M04,April,275.406,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2021,M02,February,273.430,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2020,M12,December,271.703,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2020,M10,October,275.192,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2020,M08,August,271.071,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2020,M06,June,274.883,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2020,M04,April,275.058,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2020,M02,February,265.763,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2019,M12,December,264.502,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2019,M10,October,263.097,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2019,M08,August,262.635,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2019,M06,June,263.144,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2019,M04,April,263.698,[{}]
CUURS35ESAF,"Baltimore-Columbia-Towson, MD",Food and beverages,2019,M02,February,262.572,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2022,M12,December,508.234,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2022,M10,October,497.576,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2022,M08,August,494.423,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2022,M06,June,483.135,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2022,M04,April,489.310,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2022,M02,February,488.698,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2021,M12,December,476.243,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2021,M10,October,461.303,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2021,M08,August,457.205,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2021,M06,June,456.912,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2021,M04,April,454.865,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2021,M02,February,451.857,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2020,M12,December,447.627,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2020,M10,October,435.643,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2020,M08,August,435.247,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2020,M06,June,433.662,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2020,M02,February,430.662,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2019,M12,December,414.238,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2019,M10,October,421.060,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2019,M08,August,425.533,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2019,M06,June,420.855,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2019,M04,April,425.536,[{}]
CUURS35ESAG,"Baltimore-Columbia-Towson, MD",Other goods and services,2019,M02,February,419.797,[{}]
CUURS35ESAH,"Baltimore-Columbia-Towson, MD",Housing,2022,M12,December,298.274,[{}]
